scope,board_size,model,language_representation,reasoning_effort,sampling_round,metric_category,metric_name,count,denominator,rate,value
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.2524635409936309
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.2524635409936309
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.2524635409936309
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.2524635409936309
group,200,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.2524635409936309
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,outcome,passed,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,outcome,failed,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,outcome,transport_errors,1,1,1.0,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.18878629198297858
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.18878629198297858
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.18878629198297858
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.18878629198297858
group,25,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.18878629198297858
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,outcome,passed,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,outcome,failed,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,outcome,transport_errors,1,1,1.0,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.13896599994041026
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.13896599994041026
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.13896599994041026
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.13896599994041026
group,25,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.13896599994041026
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,outcome,passed,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,outcome,failed,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,outcome,transport_errors,1,1,1.0,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.12366779206786305
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.12366779206786305
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.12366779206786305
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.12366779206786305
group,25,or_gemini-3-1-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.12366779206786305
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,outcome,passed,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,outcome,failed,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,outcome,transport_errors,1,1,1.0,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.12202987493947148
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.12202987493947148
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.12202987493947148
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.12202987493947148
group,25,or_gpt-5-5,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.12202987493947148
group,25,or_grok-4-3,forbidden-snippets,xhigh,,outcome,passed,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,outcome,failed,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,outcome,transport_errors,1,1,1.0,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,25,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.12285995890852064
group,25,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.12285995890852064
group,25,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.12285995890852064
group,25,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.12285995890852064
group,25,or_grok-4-3,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.12285995890852064
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,outcome,passed,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,outcome,failed,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,outcome,transport_errors,1,1,1.0,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.14499820803757757
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.14499820803757757
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.14499820803757757
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.14499820803757757
group,25,or_kimi-k2-6,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.14499820803757757
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,outcome,passed,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,outcome,failed,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,outcome,transport_errors,1,1,1.0,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.3256953749805689
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.3256953749805689
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.3256953749805689
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.3256953749805689
group,25,or_qwen3-7-max,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.3256953749805689
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,outcome,passed,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,outcome,failed,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,outcome,transport_errors,1,1,1.0,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.47280925000086427
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.47280925000086427
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.47280925000086427
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.47280925000086427
group,450,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.47280925000086427
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,outcome,passed,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,outcome,failed,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,outcome,transport_errors,1,1,1.0,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,0,,
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,0.17183695803396404
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,0.17183695803396404
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,0.17183695803396404
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,0.17183695803396404
group,450,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,0.17183695803396404
group,450,or_gemini-3-1-pro,forbidden-snippets,xhigh,,outcome,passed,0,0,,
