scope,board_size,model,language_representation,reasoning_effort,sampling_round,metric_category,metric_name,count,denominator,rate,value
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_min,,,,95.49738116702065
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_max,,,,95.49738116702065
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_sum,,,,95.49738116702065
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_mean,,,,95.49738116702065
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_median,,,,95.49738116702065
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_min,,,,95.49738116702065
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_max,,,,95.49738116702065
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_sum,,,,95.49738116702065
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_mean,,,,0.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_median,,,,0.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_min,,,,0.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_max,,,,0.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_sum,,,,0.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,prompt_tokens_mean,,,,2456.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,prompt_tokens_median,,,,2456.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,prompt_tokens_min,,,,2456.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,prompt_tokens_max,,,,2456.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,prompt_tokens_sum,,,,2456.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_mean,,,,8279.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_median,,,,8279.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_min,,,,8279.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_max,,,,8279.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,completion_tokens_sum,,,,8279.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_mean,,,,1124.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_median,,,,1124.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_min,,,,1124.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_max,,,,1124.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,reasoning_tokens_sum,,,,1124.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_mean,,,,10735.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_median,,,,10735.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_min,,,,10735.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_max,,,,10735.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,usage,total_tokens_sum,,,,10735.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_mean,,,,5.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_median,,,,5.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_min,,,,5.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_max,,,,5.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_symbols_used_sum,,,,5.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_mean,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_median,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_min,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_max,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,rack_usage_ratio_sum,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_mean,,,,6.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_median,,,,6.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_min,,,,6.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_max,,,,6.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,main_word_length_sum,,,,6.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_mean,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_median,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_min,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_max,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,overlap_count_sum,,,,1.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_mean,,,,13.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_median,,,,13.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_min,,,,13.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_max,,,,13.0
group,1,or_claude-opus-4-8,forbidden-snippets,xhigh,,quality,letter_score_total_sum,,,,13.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,outcome,passed,1,1,1.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,outcome,failed,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,outcome,transport_errors,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,parse_ok,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,sequence_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,min_length_fulfilled,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,spatial_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,overlap_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,no_word_extension,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_mean,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_median,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_min,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_max,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_symbols_used_sum,,,,5.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_mean,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_median,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_min,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_max,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_sum,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_mean,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_median,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_min,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_max,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,main_word_length_sum,,,,6.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_mean,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_median,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_min,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_max,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,overlap_count_sum,,,,1.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_mean,,,,13.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_median,,,,13.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_min,,,,13.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_max,,,,13.0
grammar,1,or_claude-opus-4-8,forbidden-snippets,xhigh,0,quality,letter_score_total_sum,,,,13.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,outcome,passed,0,1,0.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,outcome,failed,1,1,1.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,outcome,transport_errors,0,1,0.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,primary_failure,parse,1,1,1.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,parse_ok,1,1,1.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,1,1,1.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,1,1,1.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,1,1,1.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,1,1,1.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,1,1,1.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,1,0.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,1,0.0,
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_max,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_sum,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_mean,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_median,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_min,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_max,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_sum,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_mean,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_median,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_min,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_max,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,llm_elapsed_seconds_total_sum,,,,343.31815545796417
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_mean,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_median,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_min,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_max,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,timing,retry_wait_seconds_total_sum,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,prompt_tokens_mean,,,,1625.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,prompt_tokens_median,,,,1625.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,prompt_tokens_min,,,,1625.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,prompt_tokens_max,,,,1625.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,prompt_tokens_sum,,,,1625.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,completion_tokens_mean,,,,32385.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,completion_tokens_median,,,,32385.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,completion_tokens_min,,,,32385.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,completion_tokens_max,,,,32385.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,completion_tokens_sum,,,,32385.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,reasoning_tokens_mean,,,,32384.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,reasoning_tokens_median,,,,32384.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,reasoning_tokens_min,,,,32384.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,reasoning_tokens_max,,,,32384.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,reasoning_tokens_sum,,,,32384.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,total_tokens_mean,,,,34010.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,total_tokens_median,,,,34010.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,total_tokens_min,,,,34010.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,total_tokens_max,,,,34010.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,usage,total_tokens_sum,,,,34010.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_symbols_used_mean,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_symbols_used_median,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_symbols_used_min,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_symbols_used_max,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_symbols_used_sum,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_usage_ratio_mean,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_usage_ratio_median,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_usage_ratio_min,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_usage_ratio_max,,,,0.0
group,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,,quality,rack_usage_ratio_sum,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,outcome,passed,0,1,0.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,outcome,failed,1,1,1.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,outcome,transport_errors,0,1,0.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,primary_failure,parse,1,1,1.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,failed_constraint,parse_ok,1,1,1.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,failed_constraint,sequence_valid,1,1,1.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,failed_constraint,min_length_fulfilled,1,1,1.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,failed_constraint,spatial_valid,1,1,1.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,failed_constraint,overlap_valid,1,1,1.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,failed_constraint,no_word_extension,1,1,1.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,failed_constraint,cross_words_valid,0,1,0.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,failed_constraint,rack_valid,0,1,0.0,
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_symbols_used_mean,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_symbols_used_median,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_symbols_used_min,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_symbols_used_max,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_symbols_used_sum,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_mean,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_median,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_min,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_max,,,,0.0
grammar,1,or_deepseek-v4-pro,forbidden-snippets,xhigh,0,quality,rack_usage_ratio_sum,,,,0.0
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,outcome,passed,1,1,1.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,outcome,failed,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,outcome,transport_errors,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,parse_ok,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,sequence_valid,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,min_length_fulfilled,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,spatial_valid,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,overlap_valid,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,no_word_extension,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,cross_words_valid,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,failed_constraint,rack_valid,0,1,0.0,
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_mean,,,,64.09333141695242
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_median,,,,64.09333141695242
group,1,or_gemini-3-1-pro,forbidden-snippets,xhigh,,timing,request_elapsed_seconds_min,,,,64.09333141695242
